Page,Street,Block,Sector,Street Number,Address,Tree No.,Species,Year Planted,Height (1961),Height (1967),Height (1971),Height (1972),Height (1977),Height (1981),Height (1982),Height (1983),Height (1984),Height (1985),Height (1986),Height (1987),Height (1988),Height (1989),Height (1990),Height (1991),Height (1992),Height (1993),Height (1997),Diameter (1961),Diameter (1967),Diameter (1971),Diameter (1972),Diameter (1977),Diameter (1981),Diameter (1982),Diameter (1983),Diameter (1984),Diameter (1985),Diameter (1986),Diameter (1987),Diameter (1988),Diameter (1989),Diameter (1990),Diameter (1991),Diameter (1992),Diameter (1993),Diameter (1997)
366,22nd Avenue,"2633, 2710-2930.",SW 10,2930,2930 22nd Avenue,5,Ulmus americana,,,,,,,17,,,,,,28,,,,,,,,,,,,,18,,,,,,,,,,,,,
367,23RD Avenue,Quincy Green - 1325,56 SE-16,Quincy Green,Quincy Green 23RD Avenue,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,23RD Avenue,Quincy Green - 1325,56 SE-16,1300,1300 23RD Avenue,2,Fraxinus pennsylvanica,,,,,,,6,,,,,,10,,,,,,,,,,,,,2,,,,,,2,,,,,,,
367,23RD Avenue,Quincy Green - 1325,56 SE-16,1300,1300 23RD Avenue,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,23RD Avenue,Quincy Green - 1325,56 SE-16,1300,1300 23RD Avenue,4,Fraxinus pennsylvanica,,,,,,,4,,,,,,8,,,,,,,,,,,,,1,,,,,,2,,,,,,,
367,23RD Avenue,Quincy Green - 1325,56 SE-16,1300,1300 23RD Avenue,5,Fraxinus pennsylvanica,,,,,,,7,,,,,,-,,,,,,,,,,,,,2,,,,,,-,,,,,,,
367,23RD Avenue,Quincy Green - 1325,56 SE-16,1300,1300 23RD Avenue,6,Fraxinus pennsylvanica,,,,,,,7,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,
367,23RD Avenue,Quincy Green - 1325,56 SE-16,1300,1300 23RD Avenue,7,Fraxinus pennsylvanica,,,,,,,8,,,,,,8,,,,,,,,,,,,,3,,,,,,2,,,,,,,
367,23RD Avenue,Quincy Green - 1325,56 SE-16,1300,1300 23RD Avenue,8,Fraxinus pennsylvanica,,,,,,,1,,,,,,6,,,,,,,,,,,,,1,,,,,,2,,,,,,,
367,23RD Avenue,Quincy Green - 1325,56 SE-16,1300,1300 23RD Avenue,9,Fraxinus pennsylvanica,,,,,,,7,,,,,,5,,,,,,,,,,,,,2,,,,,,1,,,,,,,
367,23RD Avenue,Quincy Green - 1325,56 SE-16,1300,1300 23RD Avenue,10,Fraxinus pennsylvanica,,,,,,,3,,,,,,10,,,,,,,,,,,,,1,,,,,,2,,,,,,,
367,23RD Avenue,Quincy Green - 1325,56 SE-16,1300,1300 23RD Avenue,11,Fraxinus pennsylvanica,,,,,,,1,,,,,,7,,,,,,,,,,,,,1,,,,,,2,,,,,,,
367,23RD Avenue,Quincy Green - 1325,56 SE-16,1300,1300 23RD Avenue,12,Fraxinus pennsylvanica,,,,,,,10,,,,,,12,,,,,,,,,,,,,3,,,,,,3,,,,,,,
367,23RD Avenue,Quincy Green - 1325,56 SE-16,1300,1300 23RD Avenue,13,Fraxinus pennsylvanica,,,,,,,2,,,,,,10,,,,,,,,,,,,,1,,,,,,2,,,,,,,
367,23RD Avenue,Quincy Green - 1325,56 SE-16,1300,1300 23RD Avenue,14,Fraxinus pennsylvanica,,,,,,,10,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,
367,23RD Avenue,Quincy Green - 1325,56 SE-16,1300,1300 23RD Avenue,15,Fraxinus pennsylvanica,,,,,,,8,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,
367,23RD Avenue,Quincy Green - 1325,56 SE-16,1300,1300 23RD Avenue,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,23RD Avenue,Quincy Green - 1325,56 SE-16,1300,1300 23RD Avenue,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,23RD Avenue,Quincy Green - 1325,56 SE-16,1300,1300 23RD Avenue,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,23RD Avenue,Quincy Green - 1325,56 SE-16,1300,1300 23RD Avenue,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,23RD Avenue,Quincy Green - 1325,56 SE-16,1300,1300 23RD Avenue,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,23RD Avenue,Quincy Green - 1325,56 SE-16,1305,1305 23RD Avenue,1,Fraxinus pennsylvanica,,,,,,,8,,,,,,12,,,,,,,,,,,,,3,,,,,,4,,,,,,,
367,23RD Avenue,Quincy Green - 1325,56 SE-16,1305,1305 23RD Avenue,2,Fraxinus pennsylvanica,,,,,,,8,,,,,,11,,,,,,,,,,,,,3,,,,,,3,,,,,,,
367,23RD Avenue,Quincy Green - 1325,56 SE-16,1305,1305 23RD Avenue,3,Fraxinus pennsylvanica,,,,,,,8,,,,,,12,,,,,,,,,,,,,3,,,,,,3,,,,,,,
367,23RD Avenue,Quincy Green - 1325,56 SE-16,1313,1313 23RD Avenue,1,Fraxinus pennsylvanica,,,,,,,4,,,,,,4,,,,,,,,,,,,,2,,,,,,1,,,,,,,
367,23RD Avenue,Quincy Green - 1325,56 SE-16,1313,1313 23RD Avenue,2,Ulmus americana,,,,,,,20,,,,,,20,,,,,,,,,,,,,13,,,,,,5,,,,,,,
367,23RD Avenue,Quincy Green - 1325,56 SE-16,1313,1313 23RD Avenue,3,Ulmus americana,,,,,,,18,,,,,,19,,,,,,,,,,,,,8,,,,,,4,,,,,,,
367,23RD Avenue,Quincy Green - 1325,56 SE-16,1313,1313 23RD Avenue,4,Ulmus americana,,,,,,,18,,,,,,20,,,,,,,,,,,,,8,,,,,,4,,,,,,,
367,23RD Avenue,Quincy Green - 1325,56 SE-16,1325,1325 23RD Avenue,1,Ulmus americana,,,,,,,15,,,,,,15,,,,,,,,,,,,,10,,,,,,4,,,,,,,
367,23RD Avenue,Quincy Green - 1325,56 SE-16,1325,1325 23RD Avenue,2,Ulmus americana,,,,,,,16,,,,,,18,,,,,,,,,,,,,12,,,,,,5,,,,,,,
367,23RD Avenue,Quincy Green - 1325,56 SE-16,1325,1325 23RD Avenue,3,Fraxinus pennsylvanica,,,,,,,6,,,,,,6,,,,,,,,,,,,,2,,,,,,1,,,,,,,
367,23RD Avenue,Quincy Green - 1325,56 SE-16,1325,1325 23RD Avenue,4,Ulmus americana,,,,,,,16,,,,,,18,,,,,,,,,,,,,10,,,,,,6,,,,,,,
367,23RD Avenue,Quincy Green - 1325,56 SE-16,1325,1325 23RD Avenue,5,Ulmus americana,,,,,,,10,,,,,,14,,,,,,,,,,,,,5,,,,,,4,,,,,,,
367,23RD Avenue,Quincy Green - 1325,56 SE-16,1325,1325 23RD Avenue,6,Ulmus americana,,,,,,,15,,,,,,17,,,,,,,,,,,,,9,,,,,,5,,,,,,,
368,23 RD Avenue,Lakeshore Estates,56 SE 16,Lakeshore Estates,Lakeshore Estates 23 RD Avenue,1,Populus deltoides,,,,,,,20,,,,,,23,,,,,,,,,,,,,12,,,,,,,,,,,,,
368,23 RD Avenue,Lakeshore Estates,56 SE 16,1317?,1317? 23 RD Avenue,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,23 RD Avenue,Lakeshore Estates,56 SE 16,1317?,1317? 23 RD Avenue,3,Populus deltoides,,,,,,,20,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,
368,23 RD Avenue,Lakeshore Estates,56 SE 16,1317?,1317? 23 RD Avenue,4,Populus deltoides,,,,,,,20,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,
368,23 RD Avenue,Lakeshore Estates,56 SE 16,1317?,1317? 23 RD Avenue,5,Populus deltoides,,,,,,,20,,,,,,23,,,,,,,,,,,,,11,,,,,,,,,,,,,
368,23 RD Avenue,Lakeshore Estates,56 SE 16,1317?,1317? 23 RD Avenue,6,Populus deltoides,,,,,,,19,,,,,,23,,,,,,,,,,,,,10,,,,,,,,,,,,,
368,23 RD Avenue,Lakeshore Estates,56 SE 16,1317?,1317? 23 RD Avenue,7,Populus deltoides,,,,,,,19,,,,,,23,,,,,,,,,,,,,16,,,,,,,,,,,,,
368,23 RD Avenue,Lakeshore Estates,56 SE 16,1317?,1317? 23 RD Avenue,8,Populus deltoides,,,,,,,20,,,,,,23,,,,,,,,,,,,,14,,,,,,,,,,,,,
368,23 RD Avenue,Lakeshore Estates,56 SE 16,1317?,1317? 23 RD Avenue,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,23 RD Avenue,Lakeshore Estates,56 SE 16,1317?,1317? 23 RD Avenue,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,23 RD Avenue,Lakeshore Estates,56 SE 16,1317?,1317? 23 RD Avenue,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,23 RD Avenue,Lakeshore Estates,56 SE 16,1317?,1317? 23 RD Avenue,12,Populus deltoides,,,,,,,19,,,,,,23,,,,,,,,,,,,,11,,,,,,,,,,,,,
368,23 RD Avenue,Lakeshore Estates,56 SE 16,1317?,1317? 23 RD Avenue,13,Populus deltoides,,,,,,,17,,,,,,23,,,,,,,,,,,,,11,,,,,,,,,,,,,
368,23 RD Avenue,Lakeshore Estates,56 SE 16,1317?,1317? 23 RD Avenue,14,Populus deltoides,,,,,,,25,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,
368,23 RD Avenue,Lakeshore Estates,56 SE 16,1317?,1317? 23 RD Avenue,15,Populus deltoides,,,,,,,24,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,
368,23 RD Avenue,Lakeshore Estates,56 SE 16,1317?,1317? 23 RD Avenue,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,23 RD Avenue,Lakeshore Estates,56 SE 16,1317?,1317? 23 RD Avenue,17,Fraxinus pennsylvanica,,,,,,,10,,,,,,14,,,,,,,,,,,,,3,,,,,,,,,,,,,
368,23 RD Avenue,Lakeshore Estates,56 SE 16,1317?,1317? 23 RD Avenue,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,23 RD Avenue,Lakeshore Estates,56 SE 16,1317?,1317? 23 RD Avenue,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,23 RD Avenue,Lakeshore Estates,56 SE 16,1317?,1317? 23 RD Avenue,20,Populus balsamifera,,,,,,,20,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,
368,23 RD Avenue,Lakeshore Estates,56 SE 16,1317?,1317? 23 RD Avenue,21,Populus balsamifera,,,,,,,20,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,
368,23 RD Avenue,Lakeshore Estates,56 SE 16,1317?,1317? 23 RD Avenue,22,Populus balsamifera,,,,,,,20,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,
368,23 RD Avenue,Lakeshore Estates,56 SE 16,1317?,1317? 23 RD Avenue,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,23 RD Avenue,Lakeshore Estates,56 SE 16,1317?,1317? 23 RD Avenue,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,23 RD Avenue,Lakeshore Estates,56 SE 16,1317?,1317? 23 RD Avenue,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,23 RD Avenue,Lakeshore Estates,56 SE 16,1317?,1317? 23 RD Avenue,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,23 RD Avenue,Lakeshore Estates,56 SE 16,1317?,1317? 23 RD Avenue,27,Betula papyrifera,,,,,,,10,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,
368,23 RD Avenue,Lakeshore Estates,56 SE 16,1317?,1317? 23 RD Avenue,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,23rd Avenue,1501-Wascana Institute,5 S,Wascana Estates,Wascana Estates 23rd Avenue,1,Picea glauca,,,,,,,5,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,
369,23rd Avenue,1501-Wascana Institute,5 S,1503,1503 23rd Avenue,1,Fraxinus pennsylvanica,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,5,,,,,,,
369,23rd Avenue,1501-Wascana Institute,5 S,1503,1503 23rd Avenue,2,Fraxinus pennsylvanica,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,5,,,,,,,
369,23rd Avenue,1501-Wascana Institute,5 S,1503,1503 23rd Avenue,3,Fraxinus pennsylvanica,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,5,,,,,,,
369,23rd Avenue,1501-Wascana Institute,5 S,1503,1503 23rd Avenue,4,Fraxinus pennsylvanica,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,5,,,,,,,
369,23rd Avenue,1501-Wascana Institute,5 S,1503,1503 23rd Avenue,5,Fraxinus pennsylvanica,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,5,,,,,,,
369,23rd Avenue,1501-Wascana Institute,5 S,1511,1511 23rd Avenue,1,Fraxinus pennsylvanica,,,,,,,15,,,,,,10,,,,,,,,,,,,,12,,,,,,4,,,,,,,
369,23rd Avenue,1501-Wascana Institute,5 S,1515,1515 23rd Avenue,1,Fraxinus pennsylvanica,,,,,,,4,,,,,,12,,,,,,,,,,,,,2,,,,,,5,,,,,,,
369,23rd Avenue,1501-Wascana Institute,5 S,1519,1519 23rd Avenue,1,Fraxinus pennsylvanica,,,,,,,14,,,,,,12,,,,,,,,,,,,,10,,,,,,5,,,,,,,
369,23rd Avenue,1501-Wascana Institute,5 S,1521,1521 23rd Avenue,1,Fraxinus pennsylvanica,,,,,,,10,,,,,,12,,,,,,,,,,,,,7,,,,,,5,,,,,,,
369,23rd Avenue,1501-Wascana Institute,5 S,1605,1605 23rd Avenue,1,Fraxinus pennsylvanica,,,,,,,12,,,,,,12,,,,,,,,,,,,,5,,,,,,5,,,,,,,
369,23rd Avenue,1501-Wascana Institute,5 S,1605,1605 23rd Avenue,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,23rd Avenue,1501-Wascana Institute,5 S,1615,1615 23rd Avenue,1,Fraxinus pennsylvanica,,,,,,,15,,,,,,12,,,,,,,,,,,,,10,,,,,,5,,,,,,,
369,23rd Avenue,1501-Wascana Institute,5 S,1623,1623 23rd Avenue,1,Fraxinus pennsylvanica,,,,,,,11,,,,,,10,,,,,,,,,,,,,10,,,,,,4,,,,,,,
369,23rd Avenue,1501-Wascana Institute,5 S,1631,1631 23rd Avenue,1,Salix,,,,,,,8,,,,,,15,,,,,,,,,,,,,4,,,,,,,,,,,,,
369,23rd Avenue,1501-Wascana Institute,5 S,1639,1639 23rd Avenue,1,Salix,,,,,,,14,,,,,,10,,,,,,,,,,,,,7,,,,,,,,,,,,,
369,23rd Avenue,1501-Wascana Institute,5 S,1647,1647 23rd Avenue,1,Salix,,,,,,,11,,,,,,13,,,,,,,,,,,,,6,,,,,,,,,,,,,
369,23rd Avenue,1501-Wascana Institute,5 S,1647,1647 23rd Avenue,2,Picea pungens,,,,,,,5,,,,,,8,,,,,,,,,,,,,2,,,,,,,,,,,,,
369,23rd Avenue,1501-Wascana Institute,5 S,1655,1655 23rd Avenue,1,Fraxinus pennsylvanica,,,,,,,15,,,,,,10,,,,,,,,,,,,,8,,,,,,4,,,,,,,
369,23rd Avenue,1501-Wascana Institute,5 S,1663,1663 23rd Avenue,1,Salix,,,,,,,10,,,,,,15,,,,,,,,,,,,,4,,,,,,,,,,,,,
369,23rd Avenue,1501-Wascana Institute,5 S,1671,1671 23rd Avenue,1,Salix,,,,,,,13,,,,,,12,,,,,,,,,,,,,6,,,,,,,,,,,,,
369,23rd Avenue,1501-Wascana Institute,5 S,1679,1679 23rd Avenue,1,Salix,,,,,,,9,,,,,,10,,,,,,,,,,,,,6,,,,,,,,,,,,,
369,23rd Avenue,1501-Wascana Institute,5 S,1679,1679 23rd Avenue,2,Fraxinus pennsylvanica,,,,,,,7,,,,,,10,,,,,,,,,,,,,3,,,,,,4,,,,,,,
369,23rd Avenue,1501-Wascana Institute,5 S,1679,1679 23rd Avenue,3,Fraxinus pennsylvanica,,,,,,,7,,,,,,10,,,,,,,,,,,,,3,,,,,,4,,,,,,,
369,23rd Avenue,1501-Wascana Institute,5 S,1679,1679 23rd Avenue,4,Fraxinus pennsylvanica,,,,,,,17,,,,,,10,,,,,,,,,,,,,13,,,,,,4,,,,,,,
369,23rd Avenue,1501-Wascana Institute,5 S,Wascana Institute,Wascana Institute 23rd Avenue,1,Ulmus americana,,,,,,,20,,,,,,20,,,,,,,,,,,,,24,,,,,,,,,,,,,
369,23rd Avenue,1501-Wascana Institute,5 S,Wascana Institute,Wascana Institute 23rd Avenue,2,Ulmus americana,,,,,,,22,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,
369,23rd Avenue,1501-Wascana Institute,5 S,Wascana Institute,Wascana Institute 23rd Avenue,3,Ulmus americana,,,,,,,22,,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,
369,23rd Avenue,1501-Wascana Institute,5 S,Wascana Institute,Wascana Institute 23rd Avenue,4,Ulmus americana,,,,,,,23,,,,,,25,,,,,,,,,,,,,36,,,,,,,,,,,,,
369,23rd Avenue,1501-Wascana Institute,5 S,Wascana Institute,Wascana Institute 23rd Avenue,5,Ulmus americana,,,,,,,23,,,,,,25,,,,,,,,,,,,,45,,,,,,,,,,,,,
370,23RD Avenue,2606-2870,NW 8,2606,2606 23RD Avenue,1,Ulmus americana,,,,,,,15,,,,,,28,,,,,,,,,,,,,28,,,,,,,,,,,,,
370,23RD Avenue,2606-2870,NW 8,2606,2606 23RD Avenue,2,Prunus virginiana 'Schubert',May-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,23RD Avenue,2606-2870,NW 8,2606,2606 23RD Avenue,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,23RD Avenue,2606-2870,NW 8,2606,2606 23RD Avenue,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,23RD Avenue,2606-2870,NW 8,2606,2606 23RD Avenue,5,Elaeagnus angustifolia,,,,,,,5,,,,,,10,,,,,,,,,,,,,2,,,,,,,,,,,,,
370,23RD Avenue,2606-2870,NW 8,2606,2606 23RD Avenue,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,23RD Avenue,2606-2870,NW 8,2800,2800 23RD Avenue,1,Ulmus americana,,,,,,,20,,,,,,30,,,,,,,,,,,,,29,,,,,,,,,,,,,
370,23RD Avenue,2606-2870,NW 8,2800,2800 23RD Avenue,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,23RD Avenue,2606-2870,NW 8,2800,2800 23RD Avenue,3,Ulmus americana,,,,,,,21,,,,,,30,,,,,,,,,,,,,29,,,,,,,,,,,,,
370,23RD Avenue,2606-2870,NW 8,2800,2800 23RD Avenue,4,Ulmus americana,,,,,,,23,,,,,,32,,,,,,,,,,,,,27,,,,,,,,,,,,,
370,23RD Avenue,2606-2870,NW 8,2806,2806 23RD Avenue,1,Ulmus americana,,,,,,,24,,,,,,34,,,,,,,,,,,,,35,,,,,,,,,,,,,
370,23RD Avenue,2606-2870,NW 8,2806,2806 23RD Avenue,2,Ulmus americana,,,,,,,14,,,,,,25,,,,,,,,,,,,,17,,,,,,,,,,,,,
370,23RD Avenue,2606-2870,NW 8,2810,2810 23RD Avenue,1,Ulmus americana,,,,,,,21,,,,,,32,,,,,,,,,,,,,31,,,,,,,,,,,,,
370,23RD Avenue,2606-2870,NW 8,2810,2810 23RD Avenue,2,Picea pungens,,,,,,,23,,,,,,30,,,,,,,,,,,,,28,,,,,,,,,,,,,
370,23RD Avenue,2606-2870,NW 8,2814,2814 23RD Avenue,1,Ulmus americana,,,,,,,22,,,,,,32,,,,,,,,,,,,,26,,,,,,,,,,,,,
370,23RD Avenue,2606-2870,NW 8,2814,2814 23RD Avenue,2,Ulmus americana,,,,,,,21,,,,,,30,,,,,,,,,,,,,39,,,,,,,,,,,,,
370,23RD Avenue,2606-2870,NW 8,2818,2818 23RD Avenue,1,Fraxinus pennsylvanica,,,,,,,8,,,,,,16,,,,,,,,,,,,,5,,,,,,,,,,,,,
370,23RD Avenue,2606-2870,NW 8,2818,2818 23RD Avenue,2,Ulmus americana,,,,,,,19,,,,,,30,,,,,,,,,,,,,25,,,,,,,,,,,,,
370,23RD Avenue,2606-2870,NW 8,2822,2822 23RD Avenue,1,Ulmus americana,,,,,,,21,,,,,,32,,,,,,,,,,,,,35,,,,,,,,,,,,,
370,23RD Avenue,2606-2870,NW 8,2822,2822 23RD Avenue,2,Ulmus americana,,,,,,,20,,,,,,32,,,,,,,,,,,,,28,,,,,,,,,,,,,
370,23RD Avenue,2606-2870,NW 8,2826,2826 23RD Avenue,1,Ulmus americana,,,,,,,20,,,,,,32,,,,,,,,,,,,,29,,,,,,,,,,,,,
370,23RD Avenue,2606-2870,NW 8,2826,2826 23RD Avenue,2,Ulmus americana,,,,,,,20,,,,,,32,,,,,,,,,,,,,30,,,,,,,,,,,,,
370,23RD Avenue,2606-2870,NW 8,2830,2830 23RD Avenue,1,,697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
